"Adresse","Type de contenu","Code HTTP","Statut","Indexabilité","Statut d'indexabilité","Hachage","Longueur","Élément de lien en version canonique 1","Adresse codée en URL"
"https://www.casapy.com/wp-content/themes/woodmart/css/parts/base.min.css?ver=7.5.1","text/css","200","OK","Indexable","","","82","","https://www.casapy.com/wp-content/themes/woodmart/css/parts/base.min.css?ver=7.5.1"
"https://www.casapy.com/wp-content/themes/woodmart/css/parts/header-el-base.min.css?ver=7.5.1","text/css","200","OK","Indexable","","","92","","https://www.casapy.com/wp-content/themes/woodmart/css/parts/header-el-base.min.css?ver=7.5.1"
"https://www.casapy.com/wp-content/themes/woodmart/css/parts/woo-widget-slider-price-filter.min.css?ver=7.5.1","text/css","200","OK","Indexable","","","108","","https://www.casapy.com/wp-content/themes/woodmart/css/parts/woo-widget-slider-price-filter.min.css?ver=7.5.1"
"https://www.casapy.com/wp-content/uploads/2026/01/2-2-430x430.png","image/png","200","OK","Indexable","","","65","","https://www.casapy.com/wp-content/uploads/2026/01/2-2-430x430.png"
"https://www.casapy.com/wp-content/uploads/2026/01/shoes-banner-1-ico.svg","image/svg+xml","200","OK","Indexable","","","72","","https://www.casapy.com/wp-content/uploads/2026/01/shoes-banner-1-ico.svg"
"https://www.casapy.com/wp-content/uploads/2026/01/2-1-430x430.png","image/png","200","OK","Indexable","","","65","","https://www.casapy.com/wp-content/uploads/2026/01/2-1-430x430.png"
"https://www.casapy.com/wp-content/uploads/2026/01/hs-design.svg","image/svg+xml","200","OK","Indexable","","","63","","https://www.casapy.com/wp-content/uploads/2026/01/hs-design.svg"
"https://www.casapy.com/liberez-lespace/","text/html; charset=UTF-8","200","OK","Indexable","","8c267c78de7a5131039e39979d6acd4a","39","https://www.casapy.com/liberez-lespace/","https://www.casapy.com/liberez-lespace/"
"https://www.casapy.com/mon-compte/","text/html; charset=UTF-8","200","OK","Non indexable","noindex","b61632b2ec4a3e0d33efe2b7edd9f02f","34","https://www.casapy.com/mon-compte/","https://www.casapy.com/mon-compte/"
"https://www.casapy.com/wp-content/uploads/2026/01/B001469_CASAPY_SIRIUS_XL_LINCOLN_PERLE_AMB4.jpg","image/jpeg","200","OK","Indexable","","","97","","https://www.casapy.com/wp-content/uploads/2026/01/B001469_CASAPY_SIRIUS_XL_LINCOLN_PERLE_AMB4.jpg"
"https://www.casapy.com/wp-content/themes/woodmart/js/scripts/wc/productImagesGallery.min.js?ver=7.5.1","application/javascript","200","OK","Indexable","","","101","","https://www.casapy.com/wp-content/themes/woodmart/js/scripts/wc/productImagesGallery.min.js?ver=7.5.1"
"https://www.casapy.com/wp-content/themes/woodmart/js/libs/tooltips.min.js?ver=7.5.1","application/javascript","200","OK","Indexable","","","83","","https://www.casapy.com/wp-content/themes/woodmart/js/libs/tooltips.min.js?ver=7.5.1"
"https://www.casapy.com/wp-content/uploads/2026/01/2-3-430x430.png","image/png","200","OK","Indexable","","","65","","https://www.casapy.com/wp-content/uploads/2026/01/2-3-430x430.png"
"https://www.casapy.com/wp-content/uploads/2026/01/B000489_CASAPY_VEGA_XL_LINCOLN_ANTHRA_AMB-430x430.jpg","image/jpeg","200","OK","Indexable","","","103","","https://www.casapy.com/wp-content/uploads/2026/01/B000489_CASAPY_VEGA_XL_LINCOLN_ANTHRA_AMB-430x430.jpg"
"https://www.casapy.com/wp-content/plugins/elementor/assets/css/widget-spacer.min.css?ver=3.35.4","text/css","200","OK","Indexable","","","95","","https://www.casapy.com/wp-content/plugins/elementor/assets/css/widget-spacer.min.css?ver=3.35.4"
"https://www.casapy.com/produit/wouf-by-casapy-le-canape-pour-chiens-et-chats-dehoussable-85cm-x-66cm/","text/html; charset=UTF-8","200","OK","Indexable","","8c6ebe92de11e78e28b607c87a89d75e","101","https://www.casapy.com/produit/wouf-by-casapy-le-canape-pour-chiens-et-chats-dehoussable-85cm-x-66cm/","https://www.casapy.com/produit/wouf-by-casapy-le-canape-pour-chiens-et-chats-dehoussable-85cm-x-66cm/"
